_id,headline,pub_date
nyt://article/5c9af874-7096-5853-9983-b65d3c33ae27,A Scandal and Its Fallout Compound the British Museum’s Woes,2023-09-01 04:01:12
nyt://article/3c79d924-2dd8-5e22-96ed-8e533f953b44,Sasha Waltz’s Dance Company: 30 Years of Giving Form to Feeling,2023-09-01 04:01:18
nyt://article/25ab5550-81d8-52c0-9bea-abad6334c63b,"At the U.S. Open, It’s Not Only Tennis That’s Being Celebrated",2023-09-01 04:06:04
nyt://article/9bda199d-1962-5abc-b3b0-5ea73f0106d5,American Power Just Took a Big Hit,2023-09-01 05:00:11
nyt://article/778ed6ae-5693-5ca0-ac0c-7900a1b36418,U.S. Officials Are Streaming to China. Will Beijing Return the Favor?,2023-09-01 05:22:30
nyt://article/74035e70-d596-5bcf-981d-bdb21fef0ed8,Word of the Day: raucous,2023-09-01 06:00:02
nyt://article/e2f1a5d4-a119-5daa-8d3a-cdc33ced2722,Spelling Bee Forum,2023-09-01 07:00:08
nyt://article/a0ef1b12-4417-5daf-a1f3-9fa6d720eb25,Leaked Recording of U.A.E. Officials Reveals the Nation’s Concern Over Its Public Image,2023-09-01 07:00:09
nyt://article/da3e7b95-ce50-518b-8b4c-8c3e0051e0a8,The Forgotten Teenage Trailblazer of Women’s Tennis,2023-09-01 07:00:10
nyt://article/aaaf2887-4e55-5334-b4db-165a40971ad1,Today’s Wordle Review,2023-09-01 07:00:17
nyt://article/249b9090-dcf4-5b19-b38e-ea09241c73e8,"To Track a Storm, Keep the People in Its Path Front of Mind",2023-09-01 07:00:18
nyt://article/b749c144-ef7c-5cf4-9228-f0faf05202e0,The One-Handed Backhand Is on the Way to Extinction,2023-09-01 07:00:24
nyt://article/59073b61-b4b3-5837-b1f9-6dfb3f434daf,"Promising unwavering support for Ukraine, the U.K. replaces its ex-soldier defense secretary with a savvy politician.",2023-09-01 07:25:21
nyt://article/62f9afc4-28ce-52d6-a8bf-d2615b57a00b,New Russian High School Textbooks Seek to Justify War in Ukraine,2023-09-01 07:52:03
nyt://article/b455f48d-7e32-5dcb-b86c-56cd0e40ff2b,"Airline Sold Tickets for Already Canceled Flights, Watchdog Group Says",2023-09-01 08:50:40
nyt://article/bfe8e21f-d07f-51d2-ab74-8953a360550a,Audiobook of the Week: Meryl Streep Would Like to Tell You a Story,2023-09-01 09:00:22
nyt://article/36518e36-1e28-586a-b4da-5de310a2ace4,Are We Finally Ready to Take Tammy Wynette Seriously?,2023-09-01 09:00:23
nyt://article/c70c2835-f5f4-5da4-8bbb-e9a2f29e157c,Can Plastic Recycling Ever Really Work?,2023-09-01 09:00:24
nyt://article/acc03dbd-3430-503c-99f4-42d15bf80a3c,All That Empty Office Space Belongs to Someone,2023-09-01 09:00:35
nyt://article/b19eb395-a2f0-5044-ae8c-4adec131bd2c,U.S. Hiring Settles Into a Lower Gear,2023-09-01 09:00:35
nyt://article/4b1663e9-8fad-56ff-9276-c4e36236514c,"In Stephen King’s Latest, Beware the Kindly Old Professors",2023-09-01 09:00:36
nyt://article/205147c6-df35-5bd4-8a6e-d76779e0e541,Fed Officials Will Parse Jobs Numbers to Assess Economy’s Momentum,2023-09-01 09:00:37
nyt://article/6c3b8814-c488-5e4e-8072-e5885e6cd6c1,"Big Cats, Big Feelings",2023-09-01 09:00:49
nyt://article/8f1e2d17-23e0-5f35-a60f-f8a93d8a6922,Ed Ruscha’s ‘Chocolate Room’ Still Tantalizes,2023-09-01 09:00:49
nyt://article/cd0670e6-959b-50dd-9143-5ee252d20fad,Staking the Future on a Stretch of Sidewalk in Brooklyn,2023-09-01 09:01:09
nyt://article/1ec42850-9e16-5dab-8408-6447f7a575d0,The Forgotten Man,2023-09-01 09:01:13
nyt://article/fbb35b18-8076-582a-9c55-f491e6362193,Europe’s ‘Tormented History’ Drives an Ambitious Macron Protégé,2023-09-01 09:01:15
nyt://article/738b8ea6-6934-5a38-b891-499f32ae8026,Texas Is the Latest State to Drop the ‘Tampon Tax’,2023-09-01 09:01:38
nyt://article/ef685348-207b-5d83-8432-cc6f7f33316e,A Nicaraguan Novelist Betrayed by the Revolution He Helped Build,2023-09-01 09:01:41
nyt://article/0a28d023-b6fd-54e1-8004-c8bc67a34283,"For 50 Years, Emanuel Ax Has Made Music Sound Simply Right",2023-09-01 09:01:45
nyt://article/9db24cde-4618-501b-a2c5-16d1dae073f9,"Behind Dianne Feinstein’s Headlines Lies Another, Untold Story",2023-09-01 09:01:46
nyt://article/a3e0f450-9568-50c8-898d-f500b289fa99,"A Splashy History of N.B.A. Fashion, On and Off the Court",2023-09-01 09:02:12
nyt://article/89a916d2-367d-59ec-a174-9479c126ebed,An $80 Million Duplex Is the Priciest Closing (So Far) This Year,2023-09-01 09:02:13
nyt://article/2290a608-f0c9-57e6-94af-7bf71bb2ebc9,"Conferences Are Changing. The Sport Is, Too.",2023-09-01 09:02:27
nyt://article/4179f9da-12a2-5b48-9a44-9ac0152ded10,"In Georgia, One Republican Says, ‘We Will Do What Is Right’",2023-09-01 09:02:27
nyt://article/687413b6-9162-51ee-ad81-7ba5e6f655fb,Picking the Right Wall Color Isn’t Easy. Here’s How the Pros Do It.,2023-09-01 09:02:39
nyt://article/7ab8f663-9997-53af-8d58-96225c873d8c,You’ve Heard of K-Beauty. Now Try K-Perfume,2023-09-01 09:02:43
nyt://article/aac2131f-dadb-565c-824e-df5cf46e601d,A New Hulu Series Celebrates the Many Faces of Black Success,2023-09-01 09:02:43
nyt://article/d561fcac-e9f9-53f8-b58f-533021c7c601,Texas Supreme Court Allows Transgender Medical Ban to Begin,2023-09-01 09:02:43
nyt://article/780343d0-4e6c-5762-9f99-0d8cca7be61f,"In the Wake of Wildfires, Maui Weddings Persevere",2023-09-01 09:02:44
nyt://article/99b68b3e-8120-5cce-8aef-4af0976a719b,The Secretive Billionaires Building a Tech Utopia + Casey’s External Brain + HatGPT,2023-09-01 09:02:50
nyt://article/f26f2f7c-abee-55d2-958d-ce1150d47a06,America Has a Reading Problem. Mississippi Has a Solution.,2023-09-01 09:02:51
nyt://article/f8963bf0-e1f4-5773-b16e-de3b13a2f58d,"This Summer, I Became the Book-Banning Monster of Iowa",2023-09-01 09:02:59
nyt://article/376dc826-3283-5517-96a2-87f07eb700d8,Racehorse Deaths in Saratoga Renew Old Worries and Prompt Reforms,2023-09-01 09:03:01
nyt://article/b37d2d3f-443a-5771-a607-eddae04d5991,"As Ukraine’s Fight Grinds On, Talk of Negotiations Becomes Nearly Taboo",2023-09-01 09:03:01
nyt://interactive/69c6536e-d04f-5782-8719-56cb35a77f86,How to Choose Paint Colors,2023-09-01 09:03:30
nyt://article/5da39ddc-a397-5c73-a772-147894848516,How to Handle Conflict When You Hate Confrontation,2023-09-01 09:03:35
nyt://article/afb36a2a-5bec-5f31-b402-81bedceefb65,Time to Expose the Liar at Work?,2023-09-01 09:03:36
nyt://interactive/8a9d2bf1-59c0-5e1f-b615-902aa863bf73,5 Things to Do This Weekend,2023-09-01 09:03:37
nyt://article/0a9af38b-4323-51db-a3fd-da438f81e1de,Stream These Great Movies Before They Leave Netflix in September,2023-09-01 09:03:38
nyt://article/b007d1c0-85c7-510a-8f47-e17f45471a56,Kia and Hyundai Helped Enable a Crime Wave. They Should Pay for It.,2023-09-01 09:03:38
nyt://interactive/e3e94115-b9cc-53bd-b521-2b0b881fcd0f,"The New York Times News Quiz, Sept. 1, 2023",2023-09-01 09:03:39
nyt://article/d14b390f-e176-5a8a-9027-21c0549d69ff,Grim Struggle Begins to Identify Victims in South African Fire,2023-09-01 09:44:16
nyt://article/d6f5c716-7bbb-5e88-9630-26d360715c4f,"Today’s Top News: A Deadly Fire in Johannesburg, and More",2023-09-01 09:45:02
nyt://article/86e273d1-0346-5a3c-bf43-9338ba63d039,Impact of Hollywood Strikes on Jobs Goes Beyond the Strikers,2023-09-01 10:00:02
nyt://article/c446b8f7-9357-5dc8-b271-d32f8040e275,Arizona’s Pipe Dream,2023-09-01 10:00:03
nyt://article/b69ab8d6-727b-5948-ba89-09d0ab9db2f4,What to Know About the Fire That Killed at Least 74 in Johannesburg,2023-09-01 10:40:03
nyt://article/fde3e86b-8780-5a38-a28b-497bbf4ba09f,Vaccines for Fall,2023-09-01 10:55:59
nyt://article/05f0a825-ab2d-51f3-b16c-1f6b83d35810,Five Children’s Movies to Stream Now,2023-09-01 11:00:02
nyt://article/9dc60bd6-3c09-5963-a916-f28eaf2fb4ce,"Nobel Foundation Invites Russia, Belarus and Iran to 2023 Prize Ceremony",2023-09-01 11:05:34
nyt://article/02247dce-b4f1-588f-bd0c-c686662fceef,What Will Happen to Bloomberg After Its Founder Steps Away?,2023-09-01 12:05:48
nyt://article/771db685-5909-5dce-8144-1c673c443562,Thai King Commutes Former Prime Minister’s Sentence,2023-09-01 12:06:14
nyt://article/74fb6f8c-195d-5337-881f-edbe0eae9326,Easy Mode: Clues for Sept. 1,2023-09-01 13:00:02
nyt://article/2ffe3941-d552-5279-be6b-8c98af5e8c34,Readers Share What Has Brought Them Joy in 2023,2023-09-01 13:00:21
nyt://article/3eca263b-8fad-57a1-893a-f7be21e4e569,The Internet Takes Some Time Off,2023-09-01 13:29:08
nyt://interactive/a95f9e0d-8eb5-5f40-bb92-61b15dc56eaf,How to Read Olive Oil Labels,2023-09-01 13:41:23
nyt://article/5a724eaf-e08b-59d6-ae23-d95845f5b2e1,Sparklehorse’s Long-Lost Album and More: The Week in Reporter Reads,2023-09-01 13:47:36
nyt://article/f9ee9edc-185e-50bc-9afa-f767ac08c39f,Remnants of Idalia Turning Away From Bermuda,2023-09-01 13:59:04
nyt://article/784370b9-3f03-51a6-8fb8-47368bce8899,"Mitch McConnell May Be Experiencing Small Seizures, Doctors Suggest",2023-09-01 14:01:14
nyt://article/85ddd982-b538-505c-97d8-2a53dabfde49,"Filthy Toilets, No Showers and Criminal Landlords: Life in a South African Firetrap",2023-09-01 14:06:32
nyt://article/21edd3a7-be95-55e9-8b0e-bf1da4fc7cff,Ban or Embrace? Colleges Wrestle With A.I.-Generated Admissions Essays.,2023-09-01 14:07:59
nyt://article/e307d93e-1687-5d87-86e8-1887fd2daa91,"We Used A.I. to Write Essays for Harvard, Yale and Princeton. Here’s How It Went.",2023-09-01 14:08:16
nyt://article/7d01889f-f83c-58d5-a6e8-a7ed2e4327a6,Tourists Were Told to Avoid Maui. Many Workers Want Them Back.,2023-09-01 14:19:03
nyt://article/8b8aa8b8-05a1-5325-bc0f-d4c5a8d601f0,"An Easy, Summery Tomato Pasta That’s Ready for Fall",2023-09-01 14:26:19
nyt://article/c9057bb8-2e84-5d41-a6dc-e6c2eef70546,French Citizen Killed After Straying Into Algerian Waters,2023-09-01 14:28:26
nyt://interactive/0a820973-bb74-50b5-9693-5caf5ac09613,6 New Paperbacks to Read This Week,2023-09-01 14:30:01
nyt://article/1b43acf1-9577-5912-8350-26940f4ec6fc,"Pay Gains Are Slowing, Easing Worries on Inflation",2023-09-01 14:34:16
nyt://article/c27aa820-31c3-5765-b316-1c8bd70aa213,One of the Biggest Cable Companies Says Cable TV Isn’t Working,2023-09-01 14:37:21
nyt://article/8c21d118-bb07-5034-abdf-9d7193b03f3b,‘It’s Different When It’s Your Little Girl’,2023-09-01 14:42:52
nyt://article/b730084b-56a1-58de-b930-1d6c60400768,"Applying to College? Here’s How A.I. Tools Might Hurt, or Help.",2023-09-01 14:51:55
nyt://article/cad23041-3d6f-53bf-bc5c-60fb1cc3a2d0,Rosalind Brewer Steps Down as Walgreens Chief After a Short Tenure,2023-09-01 14:53:01
nyt://article/793c96ce-e4be-578c-b3a1-c14a337ae1cc,"Pigs in a Blanket, the Undisputed Party Champions",2023-09-01 15:00:02
nyt://article/d04c991e-5f8d-5e95-9ea3-d93c28794f1d,7 Books for Better Sleep,2023-09-01 15:00:02
nyt://article/78b455a3-91a1-5685-8798-9a7298599e71,"One Dead After Sports Riot. (It Was a Goat, and It Was Already Dead.)",2023-09-01 15:06:14
nyt://article/29bb4c51-9214-51a8-a7fd-0703242b1986,Paris Becomes the First European Capital to Ban Rented Electric Scooters,2023-09-01 15:08:00
nyt://article/26d18062-d394-55e2-baea-4632f2817850,N.Y.P.D. Will Use Drones to Monitor Labor Day Celebrations,2023-09-01 15:14:54
nyt://article/3e12d181-16a9-54ef-8d77-cde6f88812ab,"Norman Pfeiffer, Bicoastal Architect of Civic Spaces, Dies at 82",2023-09-01 15:18:17
nyt://article/052d5c57-f742-5d43-ba7e-a88656517509,Five Science Fiction Movies to Stream Now,2023-09-01 15:38:34
nyt://article/c46bf07e-7fbb-52fc-8514-0b71ed5dd492,What I’m Reading: Buried Secrets,2023-09-01 15:39:12
nyt://article/da0c6a55-eea2-5196-82c0-3e3222a1d903,"As Anniversary of Women’s Uprising Nears, Iran Cracks Down",2023-09-01 15:46:15
nyt://article/a4c6a688-1432-576f-8183-783739fb9d44,Hezbollah Sanctions Case Highlights Frailties in the Art Market,2023-09-01 16:03:21
nyt://article/71a28b37-8909-5391-93cb-db2599b080ac,Body Is Found in Search for Missing British Poet,2023-09-01 16:20:30
nyt://article/2ce56325-5d83-5446-8571-17131b37488f,Federal Officials Propose New Nursing Home Standards to Increase Staffing,2023-09-01 16:20:43
nyt://article/f6f66571-7073-534a-a7ed-3d273ec4c52b,Meta May Allow Instagram and Facebook Users in Europe to Pay to Avoid Ads,2023-09-01 16:23:34
nyt://article/969f2e08-a1b5-5b77-a706-af39fa6a61a1,Two Proud Boys Sentenced in Jan. 6 Sedition Case,2023-09-01 16:44:01
nyt://article/17bdafbe-ba1b-5bba-b56a-a2c6fa32fffa,"Doja Cat Goes Horror Pop, and 12 More New Songs",2023-09-01 16:44:31
nyt://article/f2b239cf-bea0-5938-b24c-65defec60036,Host of YouTube Parenting Channel Is Charged With Child Abuse,2023-09-01 16:46:29
nyt://interactive/fa424569-5bd8-404d-acfd-5120b94b9078,"The Best Labor Day Mattress, Bedding, and Pillow Deals 2023",2023-09-01 17:02:05
nyt://article/15c03402-edf6-5652-a694-5bd1befb2eea,The Latest Summer Fad in the Hamptons: Clay Catering on Demand,2023-09-01 17:02:19
nyt://article/fc8b7e4a-d182-526d-827a-4830348ae511,A Dinner Party Menu That Finds Inspiration in Italy,2023-09-01 17:07:19
nyt://article/8cfafa54-cfd5-5e96-90f5-e1765f10fb9e,"Hard Right Injects Immigration Into Spending Fight, Raising Shutdown Fears",2023-09-01 17:35:27
nyt://article/39349d1b-894e-5b61-8ebe-f80c5f3177aa,Venice Film Festival: Emma Stone Is a Bizarro Barbie in ‘Poor Things’,2023-09-01 17:48:43
nyt://interactive/efc2aab8-4505-57c3-8a31-9bdc51f9a95e,"The Big Number: $55,000",2023-09-01 17:59:53
nyt://article/bf503ee3-6ccd-51f9-a0de-782b6744b13f,The Ultimate Tammy Wynette Primer,2023-09-01 18:00:02
nyt://article/5e71199a-eef2-57ca-bd37-3a851f624715,Warming Could Push India Toward a Groundwater Crisis,2023-09-01 18:06:52
nyt://article/a5c08a8a-9a33-5103-8622-afa4f39338e2,Where Should Agnostics Go on Sundays?,2023-09-01 18:10:38
nyt://article/f73421d2-7ee2-51dc-8263-fb3f8d47f818,Disney Changes Gears in Suits Against DeSantis and Allies,2023-09-01 18:13:25
nyt://article/8f510838-4548-522d-8846-3142801dc55e,Michael Oher and ‘White Savior Syndrome’,2023-09-01 18:23:07
nyt://article/3655d4fd-17b8-5622-af00-40e1d84d089b,"Pope’s Remarks on ‘Reactionary’ U.S. Catholics Rankle, and Resonate",2023-09-01 18:36:53
nyt://article/ad4fe5f3-09d0-5e51-8b0a-bb89605043cf,How They Got ‘Beaten to Death’ Onscreen,2023-09-01 18:37:59
nyt://article/3077020a-7e28-53b7-b85e-5f8e61b57cd4,West Coast Dockworkers Ratify Contract,2023-09-01 18:51:01
nyt://article/1815ca32-aa09-52db-84e5-c0ed4234dd34,"In Monitoring Child Sex Abuse, Apple Is Caught Between Safety and Privacy",2023-09-01 18:51:18
nyt://article/05541d3a-20cb-5460-9070-7297242bc950,Partisan Politics Put a Huge Win for Public Health at Risk,2023-09-01 19:00:10
nyt://article/0faed0a2-50ba-54ef-a022-f57488974565,Superstar Cities in the Age of Zoom,2023-09-01 19:04:16
nyt://article/1ebea7e2-76ed-5b98-a2dc-a071fae304b1,I’m Dying of Cancer. Do I Have to Tell Anyone?,2023-09-01 19:05:07
nyt://article/c5adec7f-473c-5342-9751-63df79627773,"Gil Brandt, 91, Dies; Helped Make the Cowboys ‘America’s Team’",2023-09-01 19:06:55
nyt://article/ee22b6b3-8784-5a88-a307-88e678bf90df,"Reeling From Heartbreak, and Then ‘Penelope’ Showed Up",2023-09-01 19:16:14
nyt://article/608422d6-b1a7-5da9-a058-dc735cebae61,"Theater to See Near N.Y.C. in September: ‘Ulysses,’ ‘The Pianist’ and More",2023-09-01 19:20:50
nyt://article/72e8a6ac-a342-5bf4-aba2-56cdb99fcfcf,Parts of Las Vegas Strip Flood After Heavy Rain,2023-09-01 19:21:01
nyt://article/1c25fa56-a530-5ba6-9a15-b4eca9b9be7f,The Promise and Risk of Biden’s War on Drug Prices,2023-09-01 19:25:03
nyt://article/98830721-afd6-593b-a6c9-b8aabae8b4dc,Love Letter: Embracing Her Inner Drag King,2023-09-01 19:27:17
nyt://article/3387047b-1d9b-5825-8408-96f6e2335755,Escaped Convict Still at Large Outside Philadelphia,2023-09-01 19:34:13
nyt://article/4ef2a6f3-35db-5d03-980a-4a43e98279ce,No Charges Filed Over Death of Black Frenchman in Police Custody,2023-09-01 20:01:15
nyt://article/87c5c5ff-d56c-5cde-a52f-b40a98a42964,U.S. Knew About Migrant Killings by Saudi Forces Earlier Than Previously Disclosed,2023-09-01 20:04:23
nyt://article/8b219fb3-b903-535a-bea6-bacc571bb342,"‘Billions’ Season 7, Episode 4 Recap: Flight Risk",2023-09-01 20:05:25
nyt://article/c386de94-3701-54d0-948b-073ff9c72cb0,Why Are So Many Players Getting Sick at the U.S. Open?,2023-09-01 20:20:17
nyt://article/4d7958fd-6944-5e79-be68-dd6706843701,Video Released of Officer Fatally Shooting Pregnant Black Woman,2023-09-01 21:11:03
nyt://article/96a2a8c9-b9e6-5aa1-9f06-ca4e313995d7,"Bill Pinkney, Globe-Circling Sailor Who Set a Racial Mark, Dies at 87",2023-09-01 21:25:53
nyt://article/3d4d86f4-d875-58f3-a73b-0d3579bf1f9a,"Ukraine Has Made ‘Notable Progress’ in the Last 72 Hours, the U.S. Said.",2023-09-01 21:30:15
nyt://article/17a0c3b0-9613-5428-bd3c-05c9896cde2e,Plea Deal May Be Near for One of the Bali Bombing Defendants,2023-09-01 21:30:46
nyt://article/6ed031a7-dffe-56f0-8596-6ec76813b73d,Record Number of Families Cross Southern Border Illegally in August,2023-09-01 21:36:12
nyt://article/c93652b1-f673-5e1b-a21d-5c1642776787,"Mohamed al-Fayed, Tycoon Whose Son Died With Diana, Is Dead at 94",2023-09-01 21:37:03
nyt://interactive/bb711253-7e5e-5c59-8aab-775e1fd7c49c,Paranormal Festivity: A Small Town Celebrates U.F.O. Lore,2023-09-01 21:49:06
nyt://article/02efe4e4-d682-5bc4-ab78-e0465a1cc2c5,"Franne Lee, Tony Winner Who Also Costumed Coneheads, Dies at 81",2023-09-01 22:05:30
nyt://video/36988bce-2a64-5b1a-b12b-90cbf73cd771,The Power of Adult Immunization 2,2023-09-01 22:54:25
nyt://interactive/6603f11a-f985-5987-a5ee-7551d779aea3,Visualizing the Latest Wave of N.C.A.A. Conference Realignment,2023-09-01 22:56:38
nyt://article/c05099dc-bf2b-5322-8c20-89e341d0a582,"Nancy Buirski, Award-Winning Documentary Filmmaker, Dies at 78",2023-09-01 23:10:59
nyt://article/1ce59694-54b7-5ab5-b43f-50c59d2905ea,"DocGo Used Unregistered Guards at Migrant Hotels, N.Y. Officials Charge",2023-09-01 23:24:08
nyt://article/70c863d0-8d32-508b-89e5-aef8859f82e0,Caroline Wozniacki Is Getting Very Good at Comebacks,2023-09-02 00:00:06
nyt://article/d8b6c5d0-44aa-53cb-a016-effea1cd92b6,DeSantis and Biden Won’t Meet in Florida During Tour of Hurricane Damage,2023-09-02 00:20:59
nyt://article/ad1b0cd3-87c3-57cb-bfe5-ec55619510ab,‘I’d Do It Again!’,2023-09-02 02:02:56
nyt://article/fe4c9487-1ff3-5b64-b473-e5e38e4b8aa1,"Coco Gauff Wobbles, Then Steals the Show at the U.S. Open",2023-09-02 02:32:31
nyt://article/762b656a-fd89-5171-92dc-aa5b7e4a9f22,"Corrections: Sept. 2, 2023",2023-09-02 03:45:38
nyt://article/ac18a83c-7d5e-5632-9686-48990ca0a211,Quotation of the Day: America Is Using Up Its Groundwater,2023-09-02 04:00:01
nyt://article/5cc05387-a92c-59d0-8333-182b2e529a0b,"A Brutal Path Forward, Village by Village",2023-09-02 04:01:23
nyt://article/7add4a23-ce7c-5bd8-939e-ff05f8cb634c,Spelling Bee Forum,2023-09-02 07:00:03
nyt://article/79a1f997-8e9a-590b-9b21-01a8d8252a13,"Grief and Remembrance, Day After Day",2023-09-02 07:00:09
nyt://article/43e0ffa9-a21f-5626-bbcb-b76e131fd496,Today’s Wordle Review,2023-09-02 07:00:11
nyt://article/8da1362a-e9f3-54d2-8a32-03f040280b99,How a U.S. Open Analyst and ‘60 Minutes’ Correspondent Spends His Sundays,2023-09-02 07:00:12
nyt://article/85c01d69-ca4e-52cc-a2ed-d6c8c8edf598,Is New York City’s Lanternfly Killing Spree Working?,2023-09-02 07:00:13
nyt://article/d9429f11-5af2-5cfc-beda-4cea9f30d4f6,Europe’s Boars Still Hold Radioactivity. What Surprised Scientists Is Why.,2023-09-02 07:34:08
nyt://article/739a721a-cc7c-5455-be8d-c2e761bd08b0,India Launches Its First Solar Mission,2023-09-02 07:35:29
nyt://article/bc1e08dc-e4cd-5fff-81d8-1f45476cc840,"Jimmy Buffett, Roguish Bard of Island Escapism, Is Dead at 76",2023-09-02 08:30:10
nyt://article/9d15e981-e3c2-5f63-b494-3856b2553d1e,"The Glamorous, Lonely Lives of Private Chefs",2023-09-02 09:00:22
nyt://article/76bdc627-e3bf-5074-8f2c-ddce80b8be59,"Cross-Cultural Exchanges from Vietnam, Ethiopia, the Caribbean",2023-09-02 09:00:33
nyt://article/44f9a5da-42e0-5c77-ad3f-b0a7e87498c4,"Shows That Give Off Pleasure, and a Bit of Body Heat",2023-09-02 09:00:36
nyt://article/1c54b109-75ce-52d0-8ace-1f8385b0288d,"In Chile, a Quest for Truth Driven by Survivor’s Guilt",2023-09-02 09:00:37
nyt://article/eb134ca0-0ab5-53a0-b74c-eda3df225ccd,The Hardest Ticket at the U.S. Open? Ball Person.,2023-09-02 09:00:37
nyt://article/13debbd7-e4dc-5bb4-a3f4-359a199adb14,Why Did a Drug Gang Kill 43 Students? Text Messages Hold Clues.,2023-09-02 09:01:06
nyt://article/efddb2a9-a52f-5bb5-95a1-927876e30b77,"Welcome to Sweaty, Angry Midlife. Here’s Your Sullen Teenager!",2023-09-02 09:01:19
nyt://article/d7eca016-082b-53ac-8cca-abe1788cf2a2,Quietly Crushing a Democracy: Millions on Trial in Bangladesh,2023-09-02 09:01:25
nyt://article/f319180a-6796-538b-8eee-76fa984c57c1,"Taxes, Drugs and … TikTok?",2023-09-02 09:01:30
nyt://article/14e0e7bb-82d2-50a4-b903-9170fada79ff,A Crackdown on Free Speech in One of the Freer Corners of the Mideast,2023-09-02 09:01:50
nyt://article/d295aa80-2a43-5234-a39a-4e8b2cf11fe9,One Last Chance to Be Lazy,2023-09-02 09:01:52
nyt://article/e30a11fc-ad10-5a02-99ec-56072a5ba106,"Thrillers Spiked With Terror, Dread and Melancholy",2023-09-02 09:01:52
nyt://article/f8029de8-76f3-5aea-952a-5c986d35fbc5,How Classical Composers Made Music After the Holocaust,2023-09-02 09:01:55
nyt://article/55800638-d280-50da-8e80-5bca232f3252,Cody Rigsby Needs Dessert. And Cheetos. And Drag Queens.,2023-09-02 09:02:01
nyt://article/8d184813-5f60-5131-ae20-38e93a932496,When Financial Independence Isn’t Always the Goal,2023-09-02 09:02:03
nyt://article/58e5c4bd-2d61-5e29-b3a6-12994454d840,How Do I Make My Landlord Clean the Basement — Without Angering Him?,2023-09-02 09:02:13
nyt://article/8ed2bc76-b59e-5147-b54b-26414f65467d,Two Documentaries on School Integration Offer New Views of an Old Problem,2023-09-02 09:02:21
nyt://article/977a72ab-4dd8-558a-9c2c-6347a2552bf8,The Tennis Education of Ben Shelton,2023-09-02 09:02:21
nyt://interactive/e7159fa6-544a-596f-bf14-0ae13402750b,Seen From Close Up: How the U.S. Open Dials In Its Court Speed,2023-09-02 09:02:29
nyt://article/f4a0f417-81a4-56ed-9352-d4d1569cba77,"Biden Struggles to Make ‘Bidenomics’ a Plus, Not a Minus",2023-09-02 09:02:37
nyt://article/cd415bd1-afd7-5987-ad63-6fff62c89425,The Season’s Hottest Accessory: The Honey Deuce Cup,2023-09-02 09:02:44
nyt://article/c421610f-21ba-5411-8d50-1c1bbfabb2eb,A California Beach Town Is Desperate to Save Its Vanishing Sand,2023-09-02 09:02:46
nyt://article/c20f366a-9dec-5fad-b10e-d9f28da1419b,"Top 10 Hardest and Easiest Spelling Bee Words, Aug. 26-Sept. 1",2023-09-02 09:03:31
nyt://article/f8386af4-dfe9-5618-8bb6-2989d5a46cd9,"Why Charter and Disney Are Fighting, and What It Means for Viewers",2023-09-02 09:03:41
nyt://article/251821da-7eec-581b-ae02-731581ddf5ea,"For Politicians, Vacations Can Be a Lot of Work",2023-09-02 09:03:52
